TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. BOLD:AAA2486,JN197503,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ261097,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ261090,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ261078,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ151604,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ150226,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ150191,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella sp. AMI 1,HQ150134,100
ArthCOI,ESV_008717,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea,GU713838,100
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crossocerus,Crossocerus ovalis,MH611223,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crossocerus,Crossocerus ovalis,MH610255,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus sp. CSE1710,MH609928,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus lamellatus,MH609696,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG498326,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG383056,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG375296,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG374978,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG374369,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG374146,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG354452,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG349597,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,MG348336,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,,,KY841183,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,,,KY837299,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,,,KY837049,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR899586,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR793119,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR787337,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR786282,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR375136,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR372964,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,KR372681,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,Gryon,Gryon sp. BOLD:AAN8049,KM998007,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,Gryon,Gryon sp. BOLD:AAN8046,KM997758,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Scelionidae,Gryon,Gryon sp. BOLD:AAN8049,KM997616,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,,,,KM997096,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus sp. BOLD:AAN8190,HQ991484,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus bipunctatus,HQ948005,89.2
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Oxybelus,Oxybelus mandibularis,HQ947707,89.8
ArthCOI,ESV_069250,Eukaryota,Arthropoda,Insecta,Hymenoptera,Crabronidae,Crabro,Crabro alpinus,HQ562889,89.2
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta sp. BIOUG31074-E01,MG405801,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta sp. BIOUG31173-H09,MG404857,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta sp. BIOUG27670-F06,MG404798,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta sp. BIOUG31089-B04,MG401379,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta accerra,KR043719,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta sp. BOLD:AAG8882,HM374467,100
ArthCOI,ESV_026224,Eukaryota,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta custator,HM374418,100
ArthCOI,ESV_069249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Pyralidae,Sciota,Sciota celtidella,JN305813,100
ArthCOI,ESV_069248,Eukaryota,Arthropoda,Insecta,Phasmatodea,Heteronemiidae,,,HM385652,96.8
ArthCOI,ESV_069246,Eukaryota,Arthropoda,Insecta,Phasmatodea,Heteronemiidae,,,HM385652,96.8
ArthCOI,ESV_069245,Eukaryota,Arthropoda,Insecta,Hemiptera,Coreidae,Mozena,Mozena sp. BOLD:AAG8912,HM374496,98.7
