observed_on,user_name,quality_grade,lat,long,scientific_name,common_name,kingdom,phylum,class,order,family,genus
5/27/2023,Jeff Quayle,needs_id,32.803285,-97.45786833,Liatris hesperelegans,pink-scale blazing star,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Liatris
5/16/2023,Annika Lindqvist,research,32.635487,-96.91965,Bembidion impotens,,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion
5/27/2023,Josh/Joshua,research,32.80215511,-97.46162435,Aphanostephus skirrhobasis,Arkansas Lazy Daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Aphanostephus
5/27/2023,Josh/Joshua,research,32.800562,-97.458748,Eriogonum annuum,annual buckwheat,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum
5/27/2023,L. K. Holt,needs_id,32.4009441,-96.16579033,Phanaeus,Burrowing Dung Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phanaeus
5/27/2023,Josh/Joshua,needs_id,32.8041148,-97.46221444,Thyreocoridae,Ebony Bugs,Animalia,Arthropoda,Insecta,Hemiptera,Thyreocoridae,
5/27/2023,Christine Haden,needs_id,33.02453613,-97.07120514,Lythrum salicaria,purple loosestrife,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythrum
5/27/2023,,needs_id,32.77438813,-96.57544065,Tachypompilus,,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Tachypompilus
5/26/2023,acjci,needs_id,33.05820909,-96.67436108,Metaphycus,,Animalia,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Metaphycus
5/27/2023,,needs_id,33.08831787,-96.72884369,Araceae,arum family,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,
5/27/2023,,research,32.8035281,-97.4551039,Strangalia luteicornis,Yellow-horned Flower Longhorn Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Strangalia
5/26/2023,acjci,needs_id,33.05600728,-96.67688867,Stictocephala taurina,,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Stictocephala
5/26/2023,acjci,needs_id,33.05739013,-96.67369182,Chlaenius,Vivid Metallic Ground Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Chlaenius
5/26/2023,acjci,needs_id,33.0561391,-96.67692407,Trypherus latipennis,,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Trypherus
5/26/2023,acjci,needs_id,33.05662492,-96.6746321,Capraita,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Capraita
5/27/2023,,needs_id,33.0647269,-96.9636755,Philomycus,,Animalia,Mollusca,Gastropoda,Stylommatophora,Philomycidae,Philomycus
5/27/2023,Mitchell Watts,research,32.74713,-97.27088833,Lythrum californicum,California loosestrife,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythrum
5/27/2023,,needs_id,32.6333887,-96.662317,Macromia illinoiensis,Swift River Cruiser,Animalia,Arthropoda,Insecta,Odonata,Macromiidae,Macromia
5/27/2023,,needs_id,32.6333887,-96.662317,Winthemia,,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Winthemia
5/27/2023,,needs_id,32.7852992,-97.12660788,Epicauta vittata,Striped Blister Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Epicauta
5/27/2023,,needs_id,32.47529951,-97.01031804,Tabanus sulcifrons,,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus
5/21/2023,,needs_id,32.71423333,-96.7293,Macrosiagon limbata,,Animalia,Arthropoda,Insecta,Coleoptera,Ripiphoridae,Macrosiagon
5/27/2023,Lisa Travis,needs_id,33.0474945,-96.84846167,Eutettix pictus,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Eutettix
5/27/2023,,needs_id,32.46572876,-97.1971283,Mantinae,,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,
5/27/2023,,needs_id,32.86981667,-97.27503333,Pompiloidea,"Spider Wasps, Velvet Ants, and Allies",Animalia,Arthropoda,Insecta,Hymenoptera,,
5/27/2023,Josh/Joshua,research,32.67748333,-97.47393,Cercyonis pegala,Common Wood-Nymph,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Cercyonis
5/27/2023,Alessandro Franchini,needs_id,32.5703751,-97.3201761,Geocoris pallens,Western Big-eyed Bug,Animalia,Arthropoda,Insecta,Hemiptera,Geocoridae,Geocoris
5/27/2023,Bridget McCall,needs_id,33.372827,-97.59764497,Neofidia,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Neofidia
5/27/2023,Bridget McCall,research,33.37472,-97.602073,Gambrinus,,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Gambrinus
5/27/2023,,research,32.844233,-97.4755896,Bembecinus neglectus,,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Bembecinus
5/27/2023,kate morgan,research,32.80360697,-97.45576497,Cenchrus spinifex,coastal sandbur,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus
5/27/2023,,needs_id,33.01055395,-97.07798439,Malpighia glabra,wild crapemyrtle,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Malpighia
5/27/2023,JG Miller,needs_id,32.67905,-97.20213833,Galactia,Milkpeas,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia
5/27/2023,,research,33.09133984,-97.18492946,Neoclytus mucronatus,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Neoclytus
5/26/2023,,needs_id,32.73459167,-97.39848333,Pasimachus,Warrior Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pasimachus
5/26/2023,,needs_id,32.739525,-97.38200333,Flatormenis saucia,,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,Flatormenis
5/27/2023,Bridget McCall,needs_id,33.3734791,-97.5893205,Ascaloptynx appendiculata,,Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Ascaloptynx
5/27/2023,Mayve,research,33.0806083,-96.8928309,Timulla barbigera,,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Timulla
5/26/2023,Linda Barnes,needs_id,32.84418,-96.5718118,Charidotella sexpunctata,Golden Tortoise Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Charidotella
5/25/2023,Erin Taylor,needs_id,33.24646167,-97.0766055,Prosapia,,Animalia,Arthropoda,Insecta,Hemiptera,Cercopidae,Prosapia
5/27/2023,Bridget McCall,research,33.372585,-97.598729,Odontota horni,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Odontota
5/27/2023,Sam Moore,research,32.53030659,-97.34301291,Glyphonyx helix,,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Glyphonyx
5/28/2023,,research,32.72325047,-97.10913378,Datana integerrima,Walnut Caterpillar Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Datana
5/27/2023,Chris Acree,needs_id,32.65927871,-97.48129121,Bombylius mexicanus,,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius
5/28/2023,Carrie Reeves,needs_id,32.78455,-96.70896167,Pericomini,,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,
5/28/2023,,needs_id,33.28078333,-96.65467,Lychnosea,,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lychnosea
5/27/2023,,needs_id,32.80411164,-97.45347167,Ogcodocera,,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Ogcodocera
5/28/2023,Matt,needs_id,32.95271333,-97.16905333,Cyperus esculentus,yellow nutsedge,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus
5/28/2023,Linda Little,needs_id,32.71423113,-97.44935699,Cryptolaemus,,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cryptolaemus
5/28/2023,Christina Lane,research,33.27936167,-96.62596167,Atocion armeria,Sweet William Catchfly,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Atocion
4/16/2023,,needs_id,33.035321,-96.7280318,Obithome punctiferella,,Animalia,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,Obithome
5/28/2023,Samantha Knight,research,32.75362833,-96.85056333,Paracantha gentilis,,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Paracantha
5/28/2023,,needs_id,32.75374748,-96.8485288,Trogomorpha trogiformis,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Trogomorpha
5/28/2023,Ashton Tassin,needs_id,32.75024722,-96.64523889,Homalodisca,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Homalodisca
5/23/2023,,needs_id,32.97098175,-97.22736815,Coenipeta,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta
5/28/2023,RandyB,research,33.08472585,-96.70227543,Nemognatha piazata bicolor,,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Nemognatha
5/28/2023,Josh/Joshua,needs_id,32.66083497,-97.46300443,Anoplodonta,,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Anoplodonta
5/28/2023,,needs_id,32.66022472,-97.46227009,Mentzelia,Blazingstars,Plantae,Tracheophyta,Magnoliopsida,Cornales,Loasaceae,Mentzelia
5/25/2023,Merida Davis,needs_id,33.0510305,-97.03313333,Soliva,burweeds and allies,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Soliva
5/27/2023,Bridget McCall,needs_id,33.372889,-97.590477,Corynocoris,,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Merocoris
5/28/2023,Josh/Joshua,needs_id,32.66142539,-97.45806648,Juncus torreyi,Torrey's rush,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus
5/27/2023,kate morgan,needs_id,32.8029808,-97.4547655,Thelia,,Plantae,Bryophyta,Bryopsida,Hypnales,Theliaceae,Thelia
5/28/2023,,needs_id,32.64651489,-97.35515594,Thymophylla,Pricklyleaves,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thymophylla
5/28/2023,,research,32.88629258,-97.25452632,Hibiscus syriacus,common hibiscus,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus
5/28/2023,Ashton Tassin,research,32.70728611,-96.70853056,Cichorium intybus,chicory,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium
5/28/2023,Gayle Gordon,needs_id,33.15995167,-96.61530667,Ruta,rues,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Ruta
5/27/2023,Bridget McCall,research,33.36002044,-97.58900804,Dactylotum bicolor,Rainbow Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Dactylotum
5/26/2023,,needs_id,32.95835333,-96.69422833,Neocoelidia,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Neocoelidia
5/27/2023,tefaa18,needs_id,32.98747938,-96.80679152,Parallelia bistriaris,Maple Looper Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Parallelia
5/28/2023,,needs_id,32.805455,-96.72850833,Acanthocephalini,,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,
5/28/2023,Jean H.,research,33.05888056,-96.76846111,Rubus bifrons,Himalayan Blackberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus
5/28/2023,,research,32.73343385,-97.36492793,Rhus virens,evergreen sumac,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus
5/28/2023,Lisa Travis,needs_id,33.1338305,-96.84423,Marmara smilacisella,,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Marmara
5/28/2023,Bret Steven Williamson,research,32.86966667,-97.518325,Fagopyrum esculentum,Common Buckwheat,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum
5/28/2023,Lisa Travis,needs_id,33.1328055,-96.84303333,Coenus delius,,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Coenus
5/27/2023,Bridget McCall,needs_id,33.36018505,-97.58896109,Hadrotettix trifasciatus,Three-banded Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Hadrotettix
5/28/2023,Ashley Leecock,needs_id,32.86013333,-96.76142222,Gasteracantha cancriformis,Spinybacked Orbweaver,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha
5/28/2023,Colton Mayo,needs_id,32.9100646,-96.56144106,Chariessa pilosa,Pilose Checkered Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Chariessa
5/27/2023,Bridget McCall,needs_id,33.36003979,-97.58776009,Dalea aurea,Golden Prairie Clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea
5/28/2023,cesar stastny,needs_id,32.89982842,-96.54081121,Perithemis,Amberwings,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis
5/28/2023,,needs_id,32.813215,-97.254699,Cyclocephala lurida,Southern Masked Chafer,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Cyclocephala
5/27/2023,cproctor,research,33.18339358,-97.51745252,Castianeira alteranda,Prairie Ant-mimic Sac Spider,Animalia,Arthropoda,Arachnida,Araneae,Corinnidae,Castianeira
5/28/2023,Amy Allred,needs_id,32.58845319,-96.95611529,Metaltella,,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Metaltella
5/28/2023,Ty Allen,needs_id,32.47331787,-97.4123168,Eoreuma densellus,Wainscot Grass-veneer,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Eoreuma
5/28/2023,,needs_id,32.73634028,-96.81614784,Kukulcania,,Animalia,Arthropoda,Arachnida,Araneae,Filistatidae,Kukulcania
5/28/2023,Brynne L Bryan,research,33.39167597,-97.57296223,Tramea carolina,Carolina Saddlebags,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea
5/28/2023,Ty Allen,needs_id,32.47331136,-97.41231211,Chlorochlamys phyllinaria,Thin-lined Emerald,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Chlorochlamys
5/28/2023,Ty Allen,needs_id,32.4733091,-97.41232485,Dichomeris ventrellus,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris
5/28/2023,Ty Allen,research,32.47330684,-97.41230305,Cydia membrosa,,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cydia
5/27/2023,,needs_id,32.83880556,-97.47396944,Zonitis perforata,,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Zonitis
5/29/2023,Carol &amp; Tom Luukko,needs_id,32.60706614,-97.03986469,Campsis,trumpet vines,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Campsis
5/29/2023,Ian,research,32.9803,-96.74732167,Neoscona oaxacensis,Western Spotted Orbweaver,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona
4/16/2023,,needs_id,33.03053587,-96.73524168,Anacampsini,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,
5/29/2023,Ian,needs_id,32.98043333,-96.74733,Bombus,Bumble Bees,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus
5/18/2023,Nathan May,needs_id,32.87315833,-96.839395,Ozophora,,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Ozophora
5/29/2023,,needs_id,33.02276611,-97.05260468,Nepetoideae,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,
5/29/2023,,needs_id,32.7459397,-96.99778475,Tarache tetragona,Four-spotted Bird-dropping Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tarache
4/16/2023,,needs_id,33.035321,-96.7280318,Indiopsocus bisignatus,,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Indiopsocus
4/16/2023,,needs_id,33.035321,-96.7280318,Scrobipalpula,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Scrobipalpula
5/29/2023,,needs_id,33.08597476,-96.9829308,Atomacera decepta,Hibiscus Sawfly,Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Atomacera
5/29/2023,Brooks Oakley,needs_id,32.75093445,-97.16131195,Nemognathinae,,Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,
5/28/2023,,research,32.79538333,-96.60919167,Orsilochides guttata,Shield-backed Bug,Animalia,Arthropoda,Insecta,Hemiptera,Scutelleridae,Orsilochides
5/27/2023,Bridget McCall,research,33.3728484,-97.592483,Commelina erecta angustifolia,sand dayflower,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina
5/19/2023,Tracey Fandre,needs_id,32.9309537,-96.6088765,Actenodes acornis,,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Actenodes
5/29/2023,Richard Barnes,needs_id,33.2597663,-97.0641894,Esenbeckia,,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Esenbeckia
5/29/2023,Megan Sutton Mercado,needs_id,32.82733154,-97.15447235,Pinus elliottii,slash pine,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus
5/28/2023,,research,32.475335,-97.0103181,Agrilus scitulus,,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Agrilus
5/29/2023,,needs_id,32.76689542,-97.73443952,Lochmaeus manteo,Variable Oakleaf Caterpillar Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus
5/29/2023,,research,32.85929014,-97.15033419,Plectrodera scalator,Cottonwood Borer,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Plectrodera
5/29/2023,Mary,needs_id,32.30640511,-96.63440477,Tapinoma melanocephalum,Ghost Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma
5/29/2023,Jennifer Linde,needs_id,33.07924793,-96.8997667,Stylurus plagiatus,Russet-tipped Clubtail,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Stylurus
5/29/2023,Lisa Travis,needs_id,33.11339264,-97.06221347,Polystepha globosa,,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Polystepha
5/29/2023,,research,32.96435581,-97.22988129,Buprestis rufipes,Red-legged Buprestis Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Buprestis
5/29/2023,Alethea Cheng,needs_id,32.86678833,-96.92941333,Cyperus acuminatus,Short-point Flatsedge,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus
5/29/2023,Mitchell Watts,needs_id,33.00891112,-96.85345833,Palafoxia callosa,Small Palafox,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Palafoxia
5/29/2023,Ty Allen,research,32.47356084,-97.41255518,Cicindela punctulata,Punctured Tiger Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela
5/29/2023,,needs_id,32.88667167,-96.75753833,Tipulogaster glabrata,,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Tipulogaster
5/29/2023,Ty Allen,research,32.47366389,-97.41238333,Pseudotephritis vau,,Animalia,Arthropoda,Insecta,Diptera,Ulidiidae,Pseudotephritis
5/29/2023,Cory Heiple,research,33.06432217,-96.97776167,Symphyotrichum divaricatum,southern annual saltmarsh aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
5/29/2023,RandyB,needs_id,33.09203854,-96.6881259,Hebata,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Hebata
5/29/2023,Cory Heiple,needs_id,33.0640805,-96.97986667,Megisto,,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Megisto
5/25/2023,,needs_id,32.912624,-96.6388833,Celastraceae,staff-vine family,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,
5/26/2023,Clarence Holmes,needs_id,33.03724552,-96.66345086,Iphimeites,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,
5/25/2023,,needs_id,32.912624,-96.6388833,Lactucinae,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,
5/29/2023,Sam Kieschnick,needs_id,32.7406362,-97.65628638,Polygala verticillata,Whorled Milkwort,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala
5/29/2023,,needs_id,33.05306032,-96.66907037,Melanactes,,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanactes
5/29/2023,,needs_id,32.53311942,-97.39335845,Gorytina,,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,
5/29/2023,,needs_id,32.69710929,-97.79395856,Tenebrionoidea,Darkling Beetles and Allies,Animalia,Arthropoda,Insecta,Coleoptera,,
5/29/2023,Jimena Vivanco,needs_id,32.77496925,-96.82141945,Malvastrum aurantiacum,Wright's false mallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvastrum
5/29/2023,Joshua Ebright,research,32.95498628,-96.63942822,Ambrosia trifida texana,Texas Giant Ragweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia
5/29/2023,,research,33.09650278,-97.26640833,Lantana × hybrida,New Gold Lantana,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana
5/29/2023,Thomas Rocha,needs_id,33.372975,-97.59491944,Tephrosia,Hoarypeas,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia
5/29/2023,Joshua Ebright,needs_id,32.95533989,-96.63953373,Scudderia texensis,Texas Bush Katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia
5/29/2023,Mayve,research,33.3656509,-97.0121326,Spilosoma congrua,Agreeable Tiger Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Spilosoma
5/29/2023,,needs_id,33.31097,-97.168305,Inga,,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Inga
5/23/2023,Roberto R. Calderón,needs_id,33.224899,-97.122015,Melissodes communis,Common Longhorn Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes
5/29/2023,Matt,needs_id,32.96200333,-97.168075,Formica,"Wood, Mound, and Field Ants",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica
5/29/2023,Aidan Mckinnis,research,33.16525967,-96.72042417,Melissodes bimaculatus bimaculatus,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes
5/30/2023,,needs_id,32.6854248,-97.13140106,Buprestis lineata,Lined Buprestid Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Buprestis
5/30/2023,Mitchell D,needs_id,32.58794403,-97.09700012,Eriocampa,,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Eriocampa
5/30/2023,,research,32.70135,-97.14138883,Megatibicen resh,Resh Cicada,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Megatibicen
5/30/2023,,needs_id,32.70829418,-97.11445936,Fissidens taxifolius,Common Pocket-moss,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens
5/30/2023,Michael Smith,needs_id,33.40966265,-97.63452062,Xanthisma,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthisma
5/30/2023,Melissa T,research,32.75918897,-97.138861,Passiflora incarnata × cincinnata,Passiflora 'Incense',Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora
5/30/2023,Sam Kieschnick,needs_id,32.966575,-97.0186305,Dromochorus,Dromo Tiger Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dromochorus
5/30/2023,,needs_id,33.10411072,-97.12162781,Chrysomelini,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,
5/30/2023,Todd Fitzgerald,needs_id,32.854355,-97.47815833,Bembecinus,,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Bembecinus
5/30/2023,Todd Fitzgerald,research,32.854355,-97.47815833,Dasymutilla bioculata,,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Dasymutilla
5/30/2023,Mary,needs_id,32.31244393,-96.65520832,Ludwigia peploides glabrescens,Floating Primrose-Willow,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia
5/30/2023,,needs_id,33.01162778,-97.18697167,Euparyphus,,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Euparyphus
5/30/2023,Cyrus Allen,research,32.47332748,-97.4124888,Tropisternus collaris mexicanus,,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Tropisternus
5/30/2023,Ty Allen,needs_id,32.47360751,-97.41198957,Eratoneura affinis,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Eratoneura
5/30/2023,Cyrus Allen,needs_id,32.47357939,-97.41196442,Eratoneura comoides,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Eratoneura
